customer_id,tier,relationship_start,preferred_channel,is_active,age,region
2373,Bronze,2022-11-14,Email,True,46,Johor
2374,Bronze,2022-10-24,Email,True,40,Others
2375,Silver,2022-07-09,WhatsApp,True,30,KL/Selangor
2376,Bronze,2023-12-31,App Push,True,33,Sabah/Sarawak
2377,Silver,2022-04-07,WhatsApp,True,68,Others
2378,Bronze,2024-04-16,App Push,True,24,KL/Selangor
2379,Gold,2022-03-17,WhatsApp,False,68,Sabah/Sarawak
2380,Silver,2022-04-10,Email,True,39,Sabah/Sarawak
2381,Gold,2024-07-30,WhatsApp,True,44,Others
2382,Bronze,2022-12-15,App Push,True,37,KL/Selangor
2383,Silver,2022-01-11,WhatsApp,True,65,Penang
2384,Bronze,2022-08-25,App Push,False,63,Johor
2385,Bronze,2022-10-18,Email,False,51,Others
2386,Bronze,2023-10-07,App Push,True,28,KL/Selangor
2387,Bronze,2022-06-11,Email,True,41,Penang
2388,Bronze,2022-07-24,Email,True,22,Penang
2389,Silver,2023-04-26,Email,True,29,KL/Selangor
2390,Gold,2023-11-22,Email,True,35,Sabah/Sarawak
2391,Silver,2024-04-13,WhatsApp,False,69,Johor
2392,Silver,2024-06-26,Email,True,22,Johor
2393,Bronze,2024-01-16,App Push,False,45,KL/Selangor
2394,Bronze,2024-04-21,WhatsApp,True,55,Johor
2395,Gold,2023-12-03,App Push,True,50,KL/Selangor
2396,Silver,2022-03-20,Email,True,58,KL/Selangor
2397,Silver,2023-03-19,App Push,True,66,Penang
2398,Gold,2023-07-07,App Push,False,45,Johor
2399,Bronze,2023-11-10,Email,False,49,Johor
2400,Bronze,2024-04-27,Email,True,62,Penang
2401,Silver,2023-04-19,Email,True,67,Others
2402,Bronze,2023-04-06,WhatsApp,False,58,Others
2403,Bronze,2022-03-12,WhatsApp,True,58,KL/Selangor
2404,Silver,2022-12-23,WhatsApp,True,45,KL/Selangor
2405,Gold,2022-06-04,App Push,False,41,KL/Selangor
2406,Bronze,2022-06-06,WhatsApp,True,67,KL/Selangor
2407,Bronze,2023-02-28,Email,False,53,Johor
2408,Silver,2023-07-25,Email,True,38,Johor
2409,Bronze,2022-01-26,WhatsApp,False,22,Penang
2410,Silver,2023-06-11,Email,True,44,Others
2411,Silver,2024-05-30,Email,True,60,Others
2412,Silver,2022-06-15,WhatsApp,True,63,Sabah/Sarawak
2413,Silver,2022-12-08,Email,True,29,KL/Selangor
2414,Silver,2022-03-18,WhatsApp,False,50,Penang
2415,Bronze,2024-09-03,Email,True,29,Johor
2416,Silver,2023-03-03,Email,False,29,KL/Selangor
2417,Gold,2024-06-12,Email,True,40,Penang
2418,Silver,2022-06-26,Email,False,55,Others
2419,Gold,2024-02-06,WhatsApp,True,25,KL/Selangor
2420,Bronze,2024-01-28,App Push,True,46,KL/Selangor
2421,Gold,2022-03-20,App Push,True,69,Others
2422,Bronze,2022-12-18,Email,False,34,Others
2423,Bronze,2024-04-04,WhatsApp,True,62,Sabah/Sarawak
2424,Silver,2023-08-01,Email,True,58,Johor
2425,Silver,2023-11-18,WhatsApp,True,38,Johor
2426,Silver,2024-03-14,WhatsApp,True,47,Johor
2427,Gold,2022-08-13,WhatsApp,True,42,Johor
2428,Bronze,2023-01-06,App Push,False,27,KL/Selangor
2429,Silver,2024-05-04,WhatsApp,True,66,Johor
2430,Bronze,2022-05-06,WhatsApp,False,44,Sabah/Sarawak
2431,Gold,2024-05-19,WhatsApp,True,58,Others
2432,Bronze,2022-12-19,WhatsApp,True,48,KL/Selangor
2433,Silver,2024-03-02,Email,True,32,Penang
2434,Gold,2022-03-25,App Push,True,64,KL/Selangor
2435,Silver,2024-05-10,Email,False,27,Others
2436,Bronze,2022-08-26,Email,True,37,Johor
2437,Bronze,2023-12-28,App Push,True,39,KL/Selangor
2438,Bronze,2022-07-05,Email,True,37,Others
2439,Silver,2022-09-19,App Push,False,48,KL/Selangor
2440,Bronze,2022-08-03,App Push,True,42,Johor
2441,Bronze,2022-12-07,Email,False,61,Others
2442,Silver,2022-04-30,Email,True,51,KL/Selangor
2443,Bronze,2022-11-14,App Push,True,52,KL/Selangor
2444,Silver,2024-06-13,Email,True,67,KL/Selangor
2445,Silver,2023-05-13,App Push,False,54,Johor
2446,Silver,2022-12-01,App Push,True,58,KL/Selangor
2447,Silver,2023-04-03,Email,False,24,Johor
2448,Silver,2024-06-08,Email,True,53,KL/Selangor
2449,Bronze,2024-05-08,Email,True,34,Sabah/Sarawak
2450,Bronze,2023-02-12,App Push,True,29,Johor
2451,Bronze,2024-06-02,App Push,False,65,Penang
2452,Bronze,2023-07-31,Email,True,35,Penang
2453,Bronze,2023-11-02,Email,True,57,Johor
2454,Bronze,2024-03-06,WhatsApp,False,54,Sabah/Sarawak
2455,Silver,2023-09-13,Email,True,28,KL/Selangor
2456,Bronze,2022-07-10,App Push,True,61,Penang
2457,Silver,2024-06-07,Email,True,53,Johor
2458,Gold,2023-01-10,App Push,False,55,Johor
2459,Gold,2023-01-01,Email,True,37,Others
2460,Silver,2022-07-06,Email,True,66,KL/Selangor
2461,Gold,2024-04-25,Email,True,28,Others
2462,Gold,2023-05-17,Email,True,65,Others
2463,Bronze,2023-01-01,Email,True,30,KL/Selangor
2464,Gold,2023-07-06,WhatsApp,False,54,Johor
2465,Bronze,2024-06-14,Email,True,55,KL/Selangor
2466,Bronze,2022-08-13,Email,True,56,Johor
2467,Silver,2022-03-24,WhatsApp,True,21,Penang
2468,Bronze,2023-02-03,Email,True,66,Sabah/Sarawak
2469,Bronze,2023-03-09,Email,False,46,Others
2470,Silver,2022-06-16,App Push,True,28,Others
2471,Gold,2023-12-27,App Push,True,29,Sabah/Sarawak
2472,Silver,2023-09-29,App Push,True,63,Sabah/Sarawak
2473,Gold,2022-12-30,WhatsApp,False,53,Others
2474,Bronze,2024-05-04,App Push,True,67,Johor
2475,Bronze,2022-03-26,Email,True,63,Johor
2476,Silver,2023-11-04,WhatsApp,True,41,Penang
2477,Silver,2022-08-26,Email,False,37,Penang
2478,Bronze,2022-11-28,WhatsApp,False,50,KL/Selangor
2479,Silver,2024-07-14,Email,False,63,KL/Selangor
2480,Bronze,2022-05-04,Email,True,40,Others
2481,Bronze,2023-12-24,WhatsApp,False,50,KL/Selangor
2482,Gold,2022-06-02,WhatsApp,True,50,Sabah/Sarawak
2483,Silver,2023-07-28,WhatsApp,True,67,KL/Selangor
2484,Gold,2022-08-03,Email,True,45,KL/Selangor
2485,Gold,2022-02-22,WhatsApp,True,64,KL/Selangor
2486,Bronze,2022-09-30,WhatsApp,True,60,KL/Selangor
2487,Gold,2022-05-21,Email,True,47,KL/Selangor
2488,Bronze,2024-09-06,Email,True,30,Others
2489,Bronze,2023-11-10,App Push,True,34,Penang
2490,Bronze,2024-07-30,Email,False,56,KL/Selangor
2491,Bronze,2023-05-20,Email,True,49,Others
2492,Silver,2022-12-01,Email,True,48,KL/Selangor
2493,Bronze,2022-10-27,Email,True,36,Penang
2494,Silver,2024-03-26,App Push,True,32,KL/Selangor
2495,Silver,2023-06-06,Email,True,33,Johor
2496,Gold,2022-03-14,WhatsApp,True,22,KL/Selangor
2497,Bronze,2023-05-17,Email,False,22,KL/Selangor
2498,Gold,2024-04-01,WhatsApp,False,54,KL/Selangor
2499,Silver,2023-04-20,WhatsApp,True,66,Johor
2500,Silver,2023-02-03,Email,True,25,KL/Selangor
2501,Bronze,2023-03-10,App Push,False,51,KL/Selangor
2502,Bronze,2022-10-20,WhatsApp,True,57,Sabah/Sarawak
2503,Bronze,2022-05-26,App Push,True,64,KL/Selangor
2504,Gold,2024-04-26,App Push,True,21,Others
2505,Silver,2023-04-09,WhatsApp,True,68,Johor
2506,Silver,2023-05-11,Email,True,31,Sabah/Sarawak
2507,Bronze,2022-06-21,Email,True,39,Penang
2508,Silver,2023-03-25,App Push,False,43,Penang
2509,Bronze,2022-11-22,Email,True,39,Johor
2510,Gold,2022-12-13,WhatsApp,True,61,Penang
2511,Bronze,2022-03-10,Email,False,36,Johor
2512,Silver,2022-09-23,Email,True,39,Others
2513,Silver,2022-08-16,Email,True,29,KL/Selangor
2514,Silver,2022-03-08,Email,True,60,Others
2515,Gold,2024-07-04,Email,True,37,Johor
2516,Bronze,2022-12-23,Email,True,33,KL/Selangor
2517,Silver,2022-06-04,App Push,True,39,KL/Selangor
2518,Bronze,2022-04-02,App Push,True,58,Penang
2519,Bronze,2024-05-09,Email,False,24,Johor
2520,Gold,2024-09-22,WhatsApp,True,63,KL/Selangor
2521,Bronze,2022-06-14,Email,False,39,Johor
2522,Bronze,2022-01-12,App Push,True,67,Others
2523,Bronze,2023-05-30,Email,False,64,Others
2524,Bronze,2023-01-25,WhatsApp,True,64,KL/Selangor
2525,Bronze,2024-09-26,Email,True,66,Sabah/Sarawak
2526,Bronze,2022-05-24,WhatsApp,True,39,KL/Selangor
2527,Silver,2022-12-15,App Push,True,62,KL/Selangor
2528,Silver,2023-05-06,Email,True,66,KL/Selangor
2529,Bronze,2022-06-04,Email,False,31,Johor
2530,Silver,2023-06-22,WhatsApp,True,32,Others
2531,Bronze,2023-09-12,Email,True,28,Others
2532,Silver,2022-05-19,Email,True,46,KL/Selangor
2533,Silver,2024-04-26,Email,True,41,Johor
2534,Silver,2022-01-16,Email,True,49,KL/Selangor
2535,Silver,2022-02-26,WhatsApp,False,67,KL/Selangor
2536,Silver,2024-01-23,Email,False,53,KL/Selangor
2537,Silver,2023-03-01,App Push,True,46,Others
2538,Silver,2022-05-15,Email,False,62,KL/Selangor
2539,Bronze,2024-09-04,WhatsApp,True,33,Others
2540,Bronze,2024-05-17,App Push,True,21,Johor
2541,Bronze,2023-12-10,WhatsApp,True,52,Penang
2542,Silver,2023-11-03,App Push,False,29,KL/Selangor
2543,Silver,2023-09-11,Email,True,25,Johor
2544,Silver,2023-09-24,App Push,False,46,KL/Selangor
2545,Bronze,2023-09-09,Email,True,44,Sabah/Sarawak
2546,Gold,2022-03-24,WhatsApp,True,51,KL/Selangor
2547,Bronze,2022-09-25,Email,True,44,KL/Selangor
2548,Silver,2022-05-14,App Push,True,39,Others
2549,Gold,2023-09-08,App Push,True,63,KL/Selangor
2550,Silver,2024-06-06,Email,True,24,KL/Selangor
2551,Silver,2023-10-07,Email,True,64,Sabah/Sarawak
2552,Silver,2022-09-09,Email,True,62,Others
2553,Bronze,2022-09-07,Email,True,38,KL/Selangor
2554,Silver,2024-06-01,WhatsApp,False,36,Others
2555,Bronze,2022-10-27,App Push,True,69,KL/Selangor
2556,Silver,2022-10-20,Email,True,21,Sabah/Sarawak
2557,Bronze,2022-07-07,Email,True,60,Johor
2558,Bronze,2023-11-24,Email,True,47,Johor
2559,Bronze,2022-02-01,WhatsApp,True,65,Others
2560,Bronze,2024-06-16,Email,True,40,Penang
2561,Gold,2022-09-28,WhatsApp,True,26,Others
2562,Gold,2024-04-14,WhatsApp,False,28,Sabah/Sarawak
2563,Silver,2022-09-04,App Push,False,37,Others
2564,Bronze,2022-10-06,WhatsApp,True,47,KL/Selangor
2565,Bronze,2022-07-23,WhatsApp,True,28,Sabah/Sarawak
2566,Bronze,2022-07-09,WhatsApp,True,43,Others
2567,Bronze,2023-06-12,WhatsApp,True,26,Penang
2568,Gold,2023-05-10,Email,True,52,KL/Selangor
2569,Silver,2022-02-06,Email,True,50,Johor
2570,Silver,2022-03-08,Email,True,24,Others
2571,Silver,2024-09-02,Email,True,54,KL/Selangor
2572,Gold,2022-11-20,Email,True,24,KL/Selangor
2573,Bronze,2022-07-11,Email,True,29,KL/Selangor
2574,Silver,2022-09-10,WhatsApp,False,31,Others
2575,Bronze,2023-03-25,Email,True,31,Penang
2576,Silver,2023-08-22,Email,True,65,KL/Selangor
2577,Silver,2023-04-07,Email,True,27,Others
2578,Bronze,2023-01-14,App Push,False,68,Others
2579,Bronze,2023-05-25,Email,False,62,Others
2580,Bronze,2022-09-16,Email,False,49,Others
2581,Bronze,2023-05-07,App Push,False,45,KL/Selangor
2582,Bronze,2022-07-03,WhatsApp,False,50,KL/Selangor
2583,Silver,2023-11-09,WhatsApp,True,58,KL/Selangor
2584,Gold,2023-07-09,Email,True,23,Sabah/Sarawak
2585,Bronze,2024-05-21,WhatsApp,True,21,Others
2586,Bronze,2022-07-24,Email,False,40,KL/Selangor
2587,Gold,2023-07-02,Email,False,43,Johor
2588,Silver,2022-05-02,WhatsApp,True,56,Johor
2589,Bronze,2022-06-27,Email,True,67,Penang
2590,Silver,2023-01-27,Email,False,30,Johor
2591,Bronze,2023-06-30,App Push,True,30,Penang
2592,Silver,2022-12-03,WhatsApp,True,21,Others
2593,Silver,2022-12-17,Email,False,25,Johor
2594,Silver,2022-09-18,Email,True,55,KL/Selangor
2595,Silver,2024-05-26,App Push,True,45,KL/Selangor
2596,Gold,2023-11-16,WhatsApp,True,48,Others
2597,Bronze,2024-03-29,Email,True,40,Johor
2598,Silver,2024-07-01,WhatsApp,True,51,Others
2599,Bronze,2023-11-17,App Push,False,56,KL/Selangor
2600,Bronze,2023-01-07,Email,True,38,Johor
2601,Silver,2024-09-07,App Push,True,46,KL/Selangor
2602,Silver,2023-11-23,App Push,True,61,Johor
2603,Bronze,2022-11-23,WhatsApp,True,47,KL/Selangor
2604,Bronze,2024-03-29,App Push,True,38,KL/Selangor
2605,Bronze,2024-08-25,App Push,True,57,Others
2606,Bronze,2023-06-13,WhatsApp,False,41,KL/Selangor
2607,Bronze,2023-06-17,Email,True,29,Sabah/Sarawak
2608,Bronze,2023-11-12,App Push,True,31,Sabah/Sarawak
2609,Silver,2024-05-14,App Push,True,57,KL/Selangor
2610,Bronze,2024-04-29,Email,True,51,Johor
2611,Bronze,2023-08-07,WhatsApp,True,21,Penang
2612,Gold,2022-03-22,WhatsApp,True,35,Others
2613,Bronze,2023-07-10,Email,True,33,Others
2614,Bronze,2022-05-11,WhatsApp,True,53,Johor
2615,Silver,2024-07-28,Email,True,23,Sabah/Sarawak
2616,Gold,2023-08-06,Email,True,69,Penang
2617,Silver,2024-05-08,WhatsApp,True,30,Johor
2618,Bronze,2023-03-05,App Push,True,49,KL/Selangor
2619,Silver,2023-10-14,Email,True,33,KL/Selangor
2620,Bronze,2022-06-09,Email,True,30,KL/Selangor
2621,Bronze,2023-07-16,App Push,True,67,Johor
2622,Gold,2023-01-06,Email,False,54,Others
2623,Bronze,2024-04-12,App Push,False,42,Others
2624,Bronze,2024-09-15,Email,True,65,KL/Selangor
2625,Silver,2024-05-21,Email,False,65,Others
2626,Silver,2023-04-04,WhatsApp,False,37,Penang
2627,Silver,2024-07-10,Email,False,31,KL/Selangor
2628,Gold,2022-11-26,Email,True,35,Others
2629,Bronze,2022-07-18,Email,True,66,KL/Selangor
2630,Bronze,2023-02-09,WhatsApp,True,36,KL/Selangor
2631,Silver,2024-02-17,App Push,True,62,Others
2632,Silver,2023-03-28,Email,True,26,Penang
2633,Silver,2023-10-23,App Push,True,66,Sabah/Sarawak
2634,Silver,2024-05-17,Email,False,44,KL/Selangor
2635,Gold,2022-02-14,Email,True,33,Penang
2636,Silver,2023-01-12,WhatsApp,True,56,Johor
2637,Bronze,2022-08-24,App Push,False,69,Penang
2638,Silver,2022-06-03,Email,True,43,KL/Selangor
2639,Bronze,2024-08-15,Email,True,29,Johor
2640,Silver,2023-06-12,WhatsApp,True,32,KL/Selangor
2641,Silver,2023-10-20,Email,True,47,Others
2642,Silver,2022-01-25,Email,True,22,Others
2643,Silver,2024-04-07,Email,True,29,Penang
2644,Bronze,2022-12-10,Email,True,40,Others
2645,Silver,2022-10-11,Email,True,45,KL/Selangor
2646,Bronze,2023-03-23,WhatsApp,True,42,KL/Selangor
2647,Bronze,2022-04-28,WhatsApp,True,64,Penang
2648,Bronze,2022-10-27,Email,True,33,Others
2649,Bronze,2024-06-21,Email,True,32,Penang
2650,Silver,2022-08-07,Email,True,52,Others
2651,Bronze,2024-01-29,WhatsApp,True,47,Others
2652,Bronze,2022-04-20,Email,True,45,Others
2653,Bronze,2023-10-17,WhatsApp,False,28,Johor
2654,Bronze,2023-03-19,WhatsApp,False,53,Penang
2655,Silver,2022-09-09,Email,True,22,Sabah/Sarawak
2656,Silver,2023-11-22,WhatsApp,True,23,Others
2657,Bronze,2023-05-30,WhatsApp,True,64,Johor
2658,Silver,2022-08-28,Email,True,23,Johor
2659,Silver,2022-04-27,WhatsApp,False,63,KL/Selangor
2660,Silver,2023-06-28,App Push,False,22,Others
2661,Bronze,2023-04-28,App Push,False,38,KL/Selangor
2662,Bronze,2023-12-15,Email,False,26,Penang
2663,Silver,2022-06-13,Email,True,25,Penang
2664,Gold,2023-04-06,Email,True,67,Penang
2665,Gold,2022-05-05,WhatsApp,False,38,Johor
2666,Bronze,2022-06-13,App Push,True,40,KL/Selangor
2667,Silver,2024-08-06,App Push,True,25,KL/Selangor
2668,Bronze,2023-08-24,App Push,True,22,Others
2669,Bronze,2022-10-16,Email,False,35,KL/Selangor
2670,Silver,2023-03-05,App Push,True,41,KL/Selangor
2671,Bronze,2023-02-04,Email,False,22,KL/Selangor
2672,Silver,2022-02-10,Email,True,34,KL/Selangor
2673,Silver,2023-01-27,Email,True,38,Johor
2674,Silver,2022-06-17,Email,True,39,KL/Selangor
2675,Bronze,2022-11-08,Email,True,49,Johor
2676,Silver,2022-09-18,WhatsApp,True,42,Johor
2677,Gold,2022-05-27,App Push,False,38,Johor
2678,Silver,2024-03-12,Email,True,69,KL/Selangor
2679,Silver,2023-12-22,Email,True,47,KL/Selangor
2680,Gold,2023-07-20,WhatsApp,False,48,KL/Selangor
2681,Silver,2022-09-01,WhatsApp,True,36,Johor
2682,Bronze,2024-06-25,WhatsApp,True,38,Johor
2683,Bronze,2024-05-15,App Push,True,49,KL/Selangor
2684,Bronze,2023-06-22,Email,True,22,Penang
2685,Silver,2023-07-26,Email,False,30,Johor
2686,Gold,2024-08-16,App Push,True,27,KL/Selangor
2687,Bronze,2023-02-26,WhatsApp,False,41,Others
2688,Bronze,2022-11-20,Email,False,62,KL/Selangor
2689,Bronze,2023-01-04,Email,True,55,Penang
2690,Bronze,2022-12-26,Email,True,53,Others
2691,Bronze,2024-05-28,WhatsApp,True,21,Johor
2692,Bronze,2022-05-29,Email,True,68,Penang
2693,Gold,2024-06-29,Email,True,51,KL/Selangor
2694,Gold,2024-07-31,App Push,False,46,Johor
2695,Silver,2023-03-14,Email,False,61,KL/Selangor
2696,Bronze,2023-10-05,WhatsApp,True,68,Johor
2697,Bronze,2024-03-31,WhatsApp,True,62,KL/Selangor
2698,Gold,2024-02-08,App Push,True,27,Penang
2699,Silver,2024-09-03,WhatsApp,True,61,Johor
2700,Bronze,2022-03-18,Email,True,45,Others
2701,Silver,2023-07-21,WhatsApp,False,50,Johor
2702,Bronze,2022-08-18,Email,True,58,KL/Selangor
2703,Silver,2022-02-17,App Push,True,51,KL/Selangor
2704,Gold,2022-07-01,Email,False,32,Others
2705,Bronze,2022-07-04,Email,False,35,KL/Selangor
2706,Bronze,2024-03-22,Email,True,34,KL/Selangor
2707,Silver,2022-06-25,Email,False,58,Penang
2708,Gold,2022-03-06,App Push,True,47,KL/Selangor
2709,Bronze,2023-11-02,Email,True,45,Johor
2710,Bronze,2024-03-17,Email,True,69,Others
2711,Gold,2024-03-04,WhatsApp,False,49,Others
2712,Bronze,2022-11-30,Email,True,25,Others
2713,Silver,2022-06-19,App Push,True,52,KL/Selangor
2714,Silver,2023-02-16,WhatsApp,True,31,Sabah/Sarawak
2715,Silver,2022-05-26,WhatsApp,False,46,KL/Selangor
2716,Bronze,2023-07-19,App Push,True,69,Others
2717,Gold,2023-05-09,WhatsApp,True,32,KL/Selangor
2718,Silver,2023-04-25,Email,False,21,Others
2719,Silver,2024-07-08,WhatsApp,True,50,Others
2720,Silver,2022-01-03,Email,True,36,KL/Selangor
2721,Bronze,2024-04-23,App Push,True,54,Johor
2722,Bronze,2022-04-20,Email,True,47,KL/Selangor
2723,Silver,2024-03-29,Email,False,64,Sabah/Sarawak
2724,Gold,2022-03-20,WhatsApp,False,21,KL/Selangor
2725,Bronze,2023-07-10,Email,True,42,Johor
2726,Silver,2023-01-31,Email,True,25,Others
2727,Gold,2022-10-31,WhatsApp,True,25,Johor
2728,Bronze,2024-05-19,Email,False,42,Others
2729,Silver,2022-05-14,App Push,True,54,Others
2730,Bronze,2023-05-29,Email,True,25,KL/Selangor
2731,Silver,2023-11-22,Email,True,27,Johor
2732,Silver,2023-09-08,WhatsApp,True,46,KL/Selangor
2733,Bronze,2023-10-20,App Push,True,26,Penang
2734,Bronze,2023-05-02,Email,True,57,KL/Selangor
2735,Silver,2022-07-14,Email,True,38,KL/Selangor
2736,Bronze,2023-11-15,WhatsApp,True,61,Sabah/Sarawak
2737,Silver,2023-07-02,Email,True,45,KL/Selangor
2738,Silver,2024-04-08,Email,True,36,Others
2739,Silver,2023-01-30,Email,False,27,KL/Selangor
2740,Silver,2022-03-23,WhatsApp,True,60,KL/Selangor
2741,Bronze,2023-11-04,Email,False,32,Johor
2742,Bronze,2023-04-30,Email,True,48,KL/Selangor
2743,Silver,2022-09-01,Email,True,30,Penang
2744,Silver,2022-05-27,Email,True,37,Johor
2745,Silver,2023-06-28,Email,True,42,KL/Selangor
2746,Gold,2024-01-27,WhatsApp,True,42,Others
2747,Silver,2024-01-17,Email,True,38,KL/Selangor
2748,Bronze,2024-09-11,Email,True,68,KL/Selangor
2749,Bronze,2023-04-26,Email,True,43,Others
2750,Silver,2024-09-17,Email,False,30,Sabah/Sarawak
2751,Bronze,2024-02-14,WhatsApp,True,35,Others
2752,Bronze,2022-05-23,Email,True,56,KL/Selangor
2753,Silver,2024-02-29,Email,True,25,Others
2754,Silver,2024-05-21,Email,False,68,Johor
2755,Bronze,2023-03-10,WhatsApp,True,35,Johor
2756,Gold,2023-02-23,WhatsApp,True,35,Sabah/Sarawak
2757,Gold,2024-05-30,WhatsApp,False,54,Others
2758,Bronze,2022-06-01,Email,True,51,KL/Selangor
2759,Silver,2022-02-06,App Push,True,62,Others
2760,Silver,2022-04-10,WhatsApp,True,37,KL/Selangor
2761,Silver,2024-01-14,Email,True,21,Sabah/Sarawak
2762,Bronze,2024-02-21,App Push,False,69,Penang
2763,Bronze,2023-02-15,App Push,True,34,KL/Selangor
2764,Gold,2024-03-23,Email,True,23,Penang
2765,Silver,2022-09-16,Email,False,24,Sabah/Sarawak
2766,Gold,2022-03-04,Email,True,69,Others
2767,Bronze,2024-08-17,Email,True,42,Johor
2768,Silver,2024-05-25,App Push,True,43,Penang
2769,Silver,2023-02-23,Email,True,60,Penang
2770,Bronze,2022-02-09,App Push,True,50,Penang
2771,Silver,2023-12-06,Email,False,66,Penang
2772,Bronze,2023-04-18,Email,True,24,Penang
2773,Silver,2024-06-08,WhatsApp,True,59,Others
2774,Bronze,2023-07-20,WhatsApp,True,46,KL/Selangor
2775,Silver,2023-12-16,App Push,True,60,Sabah/Sarawak
2776,Bronze,2023-05-29,Email,True,59,Sabah/Sarawak
2777,Bronze,2023-11-25,WhatsApp,False,28,Others
2778,Bronze,2022-06-22,Email,True,41,KL/Selangor
2779,Gold,2023-05-20,Email,True,22,Others
2780,Bronze,2023-10-26,WhatsApp,True,27,KL/Selangor
2781,Silver,2023-06-26,WhatsApp,True,23,Johor
2782,Bronze,2024-06-18,WhatsApp,False,61,Penang
2783,Silver,2023-09-10,WhatsApp,True,59,KL/Selangor
2784,Silver,2023-09-01,Email,True,65,KL/Selangor
2785,Silver,2022-05-26,WhatsApp,True,39,Johor
2786,Silver,2022-01-09,WhatsApp,False,23,Sabah/Sarawak
2787,Silver,2024-03-22,App Push,True,53,Johor
2788,Bronze,2023-09-04,Email,False,23,KL/Selangor
2789,Bronze,2022-07-12,Email,True,49,Others
2790,Gold,2023-02-14,App Push,False,21,Others
2791,Silver,2022-05-26,Email,True,68,KL/Selangor
2792,Bronze,2023-05-15,WhatsApp,False,56,KL/Selangor
2793,Silver,2023-04-26,Email,True,49,Penang
2794,Bronze,2022-05-14,Email,False,46,KL/Selangor
2795,Gold,2022-03-10,WhatsApp,True,34,KL/Selangor
2796,Bronze,2022-03-13,WhatsApp,True,26,Others
2797,Bronze,2024-01-10,Email,True,21,Others
2798,Bronze,2022-03-13,WhatsApp,True,22,KL/Selangor
2799,Gold,2022-11-28,WhatsApp,True,58,KL/Selangor
2800,Bronze,2023-08-23,Email,True,59,KL/Selangor
2801,Bronze,2022-07-08,App Push,True,34,Johor
2802,Bronze,2024-06-15,Email,True,50,Johor
2803,Bronze,2022-07-11,Email,True,23,Others
2804,Silver,2023-12-22,WhatsApp,True,45,KL/Selangor
2805,Bronze,2024-02-08,Email,True,34,Sabah/Sarawak
2806,Bronze,2022-07-12,Email,True,57,Sabah/Sarawak
2807,Bronze,2023-08-25,Email,True,47,KL/Selangor
2808,Bronze,2024-04-12,App Push,True,68,KL/Selangor
2809,Bronze,2024-06-19,Email,True,68,Johor
2810,Silver,2022-06-23,WhatsApp,True,57,Penang
2811,Bronze,2023-02-18,WhatsApp,True,29,Johor
2812,Bronze,2024-04-16,Email,False,30,Sabah/Sarawak
2813,Silver,2022-01-31,WhatsApp,True,59,KL/Selangor
2814,Silver,2023-08-25,Email,True,27,KL/Selangor
2815,Bronze,2024-06-18,Email,True,33,Penang
2816,Silver,2022-07-05,WhatsApp,False,69,KL/Selangor
2817,Gold,2024-04-23,Email,True,33,Penang
2818,Bronze,2024-01-31,WhatsApp,True,40,Others
2819,Silver,2024-01-09,Email,True,38,Others
2820,Silver,2023-09-25,Email,False,34,KL/Selangor
2821,Bronze,2024-09-14,Email,True,56,Johor
2822,Silver,2024-07-01,WhatsApp,True,39,KL/Selangor
2823,Silver,2022-12-04,Email,False,56,Sabah/Sarawak
2824,Silver,2023-12-15,App Push,False,53,KL/Selangor
2825,Bronze,2024-07-07,WhatsApp,True,68,KL/Selangor
2826,Silver,2023-09-03,WhatsApp,True,33,KL/Selangor
2827,Bronze,2024-08-24,Email,False,62,KL/Selangor
2828,Gold,2023-09-25,Email,True,55,Penang
2829,Silver,2022-01-25,WhatsApp,True,35,Johor
2830,Bronze,2024-02-29,WhatsApp,True,55,Johor
2831,Gold,2024-03-04,App Push,True,44,Johor
2832,Bronze,2024-06-21,Email,True,21,Others
2833,Silver,2023-02-02,App Push,True,23,Penang
2834,Silver,2022-02-05,App Push,True,57,KL/Selangor
2835,Bronze,2023-04-21,Email,True,62,Others
2836,Silver,2024-08-22,WhatsApp,True,67,Others
2837,Gold,2024-02-28,WhatsApp,True,57,Others
2838,Silver,2024-05-17,Email,True,59,Johor
2839,Gold,2024-03-17,Email,True,50,Johor
2840,Bronze,2024-05-30,Email,True,45,Johor
2841,Bronze,2023-01-08,App Push,True,43,KL/Selangor
2842,Silver,2023-08-28,Email,True,53,Sabah/Sarawak
2843,Silver,2024-09-11,App Push,True,30,Sabah/Sarawak
2844,Bronze,2023-06-12,App Push,True,35,KL/Selangor
2845,Gold,2023-09-21,Email,True,53,Others
2846,Silver,2022-02-06,Email,True,22,Johor
2847,Silver,2023-03-10,WhatsApp,True,69,KL/Selangor
2848,Silver,2022-06-28,WhatsApp,True,32,Others
2849,Gold,2023-06-26,App Push,True,38,Johor
2850,Bronze,2022-05-04,WhatsApp,True,56,Johor
2851,Bronze,2023-10-19,Email,True,43,Others
2852,Bronze,2024-06-21,App Push,True,43,Others
2853,Gold,2022-06-20,App Push,True,28,Johor
2854,Bronze,2022-09-08,App Push,True,69,Johor
2855,Bronze,2023-12-15,App Push,False,51,Johor
2856,Bronze,2023-05-23,WhatsApp,False,46,Others
2857,Bronze,2023-12-14,Email,True,56,Penang
2858,Silver,2022-11-27,Email,False,39,Johor
2859,Silver,2023-05-09,Email,True,61,Sabah/Sarawak
2860,Bronze,2024-04-05,Email,False,58,Penang
