interaction_id,customer_id,campaign_id,send_date,channel,device_type,send_hour,opened,clicked,converted,revenue_rm,prior_engagements_90d,month
18256,3533,203,2025-09-07,App Push,Desktop,21,0,0,0,0.0,0,2025-09
18257,3103,203,2025-08-18,App Push,Mobile,18,1,0,0,0.0,1,2025-08
18258,257,209,2025-07-28,App Push,Mobile,12,0,0,0,0.0,1,2025-07
18259,2657,207,2025-08-13,App Push,Mobile,18,0,0,0,0.0,5,2025-08
18260,2665,201,2025-08-04,App Push,Desktop,15,0,0,0,0.0,1,2025-08
18261,2558,209,2025-07-01,App Push,Mobile,21,1,0,0,0.0,3,2025-07
18262,4558,209,2025-07-14,App Push,Mobile,15,1,0,0,0.0,3,2025-07
18263,445,208,2025-08-02,WhatsApp,Mobile,21,1,1,0,0.0,3,2025-08
18264,4212,204,2025-09-11,App Push,Desktop,15,0,0,0,0.0,5,2025-09
18265,3037,210,2025-07-19,WhatsApp,Desktop,15,1,1,0,0.0,2,2025-07
18266,4934,208,2025-07-21,WhatsApp,Mobile,18,0,0,0,0.0,1,2025-07
18267,1720,202,2025-07-20,WhatsApp,Mobile,18,0,0,0,0.0,3,2025-07
18268,2739,210,2025-08-22,WhatsApp,Mobile,15,0,0,0,0.0,0,2025-08
18269,3869,206,2025-09-01,App Push,Mobile,9,0,0,0,0.0,2,2025-09
18270,1947,206,2025-07-01,App Push,Mobile,12,0,0,0,0.0,1,2025-07
18271,4199,208,2025-08-07,WhatsApp,Mobile,18,1,0,0,0.0,7,2025-08
18272,1677,207,2025-09-25,App Push,Mobile,15,0,0,0,0.0,3,2025-09
18273,2964,202,2025-08-11,WhatsApp,Mobile,15,0,0,0,0.0,1,2025-08
18274,771,210,2025-08-13,WhatsApp,Desktop,9,0,0,0,0.0,1,2025-08
18275,4973,210,2025-09-21,WhatsApp,Mobile,9,1,0,0,0.0,4,2025-09
18276,2008,208,2025-08-29,WhatsApp,Desktop,21,0,0,0,0.0,2,2025-08
18277,1771,202,2025-09-12,WhatsApp,Desktop,15,0,0,0,0.0,1,2025-09
18278,3781,205,2025-07-17,Email,Mobile,21,0,0,0,0.0,2,2025-07
18279,1881,206,2025-09-16,App Push,Desktop,12,0,0,0,0.0,2,2025-09
18280,2628,210,2025-09-05,WhatsApp,Mobile,18,1,1,0,0.0,3,2025-09
18281,2341,205,2025-07-05,Email,Mobile,9,0,0,0,0.0,5,2025-07
18282,1203,206,2025-07-30,App Push,Desktop,15,0,0,0,0.0,2,2025-07
18283,886,209,2025-07-27,App Push,Mobile,9,0,0,0,0.0,3,2025-07
18284,4058,209,2025-07-11,App Push,Mobile,12,0,0,0,0.0,2,2025-07
18285,1051,201,2025-08-05,App Push,Mobile,15,0,0,0,0.0,1,2025-08
18286,1039,206,2025-09-29,App Push,Mobile,18,0,0,0,0.0,5,2025-09
18287,3993,208,2025-08-13,WhatsApp,Mobile,21,0,0,0,0.0,3,2025-08
18288,363,201,2025-08-11,App Push,Desktop,12,0,0,0,0.0,3,2025-08
18289,1793,202,2025-07-27,WhatsApp,Desktop,9,0,0,0,0.0,0,2025-07
18290,4996,205,2025-09-19,Email,Desktop,15,1,0,0,0.0,2,2025-09
18291,4588,205,2025-09-04,Email,Desktop,9,1,0,0,0.0,2,2025-09
18292,4689,205,2025-09-23,Email,Desktop,15,1,0,0,0.0,3,2025-09
18293,2136,202,2025-08-01,WhatsApp,Mobile,15,0,0,0,0.0,6,2025-08
18294,4076,206,2025-09-11,App Push,Desktop,18,0,0,0,0.0,3,2025-09
18295,2069,206,2025-09-20,App Push,Desktop,9,0,0,0,0.0,2,2025-09
18296,3002,210,2025-08-06,WhatsApp,Mobile,12,1,0,0,0.0,1,2025-08
18297,1747,209,2025-07-14,App Push,Mobile,18,1,0,0,0.0,2,2025-07
18298,3299,208,2025-07-04,WhatsApp,Desktop,15,1,0,0,0.0,1,2025-07
18299,49,203,2025-07-03,App Push,Mobile,18,0,0,0,0.0,6,2025-07
18300,661,204,2025-08-13,App Push,Mobile,15,0,0,0,0.0,2,2025-08
18301,94,204,2025-08-16,App Push,Desktop,12,0,0,0,0.0,2,2025-08
18302,2248,204,2025-09-05,App Push,Desktop,15,1,0,0,0.0,2,2025-09
18303,2453,210,2025-09-05,WhatsApp,Desktop,12,0,0,0,0.0,5,2025-09
18304,896,207,2025-07-10,App Push,Mobile,12,0,0,0,0.0,7,2025-07
18305,3489,207,2025-07-06,App Push,Mobile,15,0,0,0,0.0,2,2025-07
18306,2593,206,2025-08-31,App Push,Mobile,9,1,0,0,0.0,3,2025-08
18307,2978,202,2025-08-13,WhatsApp,Mobile,18,0,0,0,0.0,2,2025-08
18308,2451,208,2025-07-22,WhatsApp,Mobile,18,1,0,0,0.0,3,2025-07
18309,2533,204,2025-08-08,App Push,Mobile,18,0,0,0,0.0,2,2025-08
18310,403,208,2025-07-17,WhatsApp,Mobile,18,0,0,0,0.0,3,2025-07
18311,1125,204,2025-07-25,App Push,Mobile,21,0,0,0,0.0,4,2025-07
18312,775,207,2025-08-11,App Push,Desktop,18,0,0,0,0.0,2,2025-08
18313,3715,207,2025-08-24,App Push,Mobile,15,0,0,0,0.0,1,2025-08
18314,3081,205,2025-07-12,Email,Mobile,12,0,0,0,0.0,1,2025-07
18315,1390,201,2025-08-06,App Push,Mobile,15,0,0,0,0.0,3,2025-08
18316,3587,203,2025-09-24,App Push,Mobile,12,1,1,0,0.0,0,2025-09
18317,288,205,2025-09-15,Email,Mobile,21,0,0,0,0.0,0,2025-09
18318,2303,205,2025-09-08,Email,Desktop,21,0,0,0,0.0,5,2025-09
18319,3742,204,2025-07-03,App Push,Mobile,15,0,0,0,0.0,6,2025-07
18320,1886,203,2025-08-25,App Push,Mobile,9,0,0,0,0.0,8,2025-08
18321,2441,204,2025-09-01,App Push,Mobile,18,1,0,0,0.0,5,2025-09
18322,489,201,2025-09-26,App Push,Mobile,9,0,0,0,0.0,1,2025-09
18323,1393,206,2025-07-26,App Push,Mobile,12,0,0,0,0.0,1,2025-07
18324,4189,204,2025-08-04,App Push,Mobile,21,0,0,0,0.0,1,2025-08
18325,4820,209,2025-07-19,App Push,Mobile,21,1,0,0,0.0,4,2025-07
18326,4294,202,2025-07-17,WhatsApp,Desktop,15,0,0,0,0.0,4,2025-07
18327,3722,203,2025-09-16,App Push,Mobile,12,0,0,0,0.0,1,2025-09
18328,4273,208,2025-08-17,WhatsApp,Mobile,12,0,0,0,0.0,0,2025-08
18329,177,201,2025-08-28,App Push,Mobile,15,0,0,0,0.0,3,2025-08
18330,319,202,2025-09-26,WhatsApp,Desktop,15,0,0,0,0.0,5,2025-09
18331,14,205,2025-07-09,Email,Mobile,15,0,0,0,0.0,0,2025-07
18332,960,202,2025-08-03,WhatsApp,Mobile,15,1,0,0,0.0,3,2025-08
18333,4158,205,2025-07-19,Email,Desktop,15,0,0,0,0.0,1,2025-07
18334,3503,209,2025-08-03,App Push,Mobile,9,0,0,0,0.0,6,2025-08
18335,3851,208,2025-07-10,WhatsApp,Mobile,15,0,0,0,0.0,2,2025-07
18336,1453,206,2025-07-30,App Push,Mobile,15,0,0,0,0.0,0,2025-07
18337,17,207,2025-07-20,App Push,Desktop,15,1,0,0,0.0,6,2025-07
18338,1492,203,2025-09-07,App Push,Mobile,12,0,0,0,0.0,3,2025-09
18339,3272,201,2025-08-06,App Push,Desktop,15,0,0,0,0.0,3,2025-08
18340,1896,203,2025-07-23,App Push,Mobile,15,0,0,0,0.0,1,2025-07
18341,2889,202,2025-07-12,WhatsApp,Mobile,12,0,0,0,0.0,1,2025-07
18342,4651,207,2025-07-07,App Push,Desktop,9,1,0,0,0.0,1,2025-07
18343,4021,202,2025-08-10,WhatsApp,Mobile,12,1,0,0,0.0,2,2025-08
18344,4717,202,2025-09-12,WhatsApp,Desktop,18,0,0,0,0.0,2,2025-09
18345,3436,203,2025-07-07,App Push,Mobile,21,0,0,0,0.0,0,2025-07
18346,4263,210,2025-08-25,WhatsApp,Mobile,18,0,0,0,0.0,1,2025-08
18347,4033,202,2025-08-22,WhatsApp,Desktop,12,1,0,0,0.0,2,2025-08
18348,2652,205,2025-07-17,Email,Mobile,18,0,0,0,0.0,1,2025-07
18349,2492,201,2025-07-07,App Push,Mobile,12,0,0,0,0.0,3,2025-07
18350,2846,202,2025-08-13,WhatsApp,Desktop,12,1,0,0,0.0,4,2025-08
18351,858,202,2025-08-20,WhatsApp,Mobile,21,1,0,0,0.0,5,2025-08
18352,80,201,2025-07-05,App Push,Desktop,12,1,0,0,0.0,3,2025-07
18353,2023,210,2025-08-15,WhatsApp,Mobile,18,1,0,0,0.0,2,2025-08
18354,395,210,2025-07-05,WhatsApp,Desktop,9,0,0,0,0.0,2,2025-07
18355,3137,205,2025-09-23,Email,Desktop,15,0,0,0,0.0,4,2025-09
18356,4239,203,2025-08-02,App Push,Mobile,18,0,0,0,0.0,4,2025-08
18357,4305,208,2025-07-07,WhatsApp,Mobile,18,1,0,0,0.0,2,2025-07
18358,3450,201,2025-08-17,App Push,Mobile,12,0,0,0,0.0,3,2025-08
18359,4525,201,2025-07-22,App Push,Desktop,9,0,0,0,0.0,1,2025-07
18360,1400,206,2025-08-23,App Push,Mobile,15,0,0,0,0.0,9,2025-08
18361,3378,204,2025-07-06,App Push,Desktop,9,0,0,0,0.0,4,2025-07
18362,2530,205,2025-07-30,Email,Mobile,15,1,0,0,0.0,3,2025-07
18363,4285,203,2025-08-11,App Push,Mobile,18,0,0,0,0.0,4,2025-08
18364,4964,210,2025-09-06,WhatsApp,Mobile,9,0,0,0,0.0,3,2025-09
18365,3121,203,2025-07-22,App Push,Mobile,15,0,0,0,0.0,1,2025-07
18366,2296,203,2025-07-20,App Push,Desktop,18,1,1,0,0.0,1,2025-07
18367,2734,201,2025-07-04,App Push,Mobile,21,0,0,0,0.0,3,2025-07
18368,4615,203,2025-09-07,App Push,Mobile,15,1,0,0,0.0,5,2025-09
18369,4216,208,2025-08-19,WhatsApp,Mobile,21,1,0,0,0.0,6,2025-08
18370,2697,202,2025-07-09,WhatsApp,Mobile,9,1,0,0,0.0,2,2025-07
18371,1147,204,2025-09-17,App Push,Mobile,12,0,0,0,0.0,5,2025-09
18372,3057,208,2025-08-01,WhatsApp,Mobile,15,0,0,0,0.0,3,2025-08
18373,4554,202,2025-09-18,WhatsApp,Mobile,9,0,0,0,0.0,5,2025-09
18374,643,206,2025-09-17,App Push,Desktop,18,1,0,0,0.0,3,2025-09
18375,1443,201,2025-07-20,App Push,Mobile,18,0,0,0,0.0,0,2025-07
18376,3086,207,2025-09-20,App Push,Mobile,15,1,1,0,0.0,1,2025-09
18377,611,208,2025-09-27,WhatsApp,Desktop,18,0,0,0,0.0,4,2025-09
18378,1040,208,2025-09-02,WhatsApp,Mobile,18,1,1,1,325.43,2,2025-09
18379,4302,204,2025-08-09,App Push,Mobile,18,0,0,0,0.0,4,2025-08
18380,818,207,2025-07-01,App Push,Mobile,12,1,0,0,0.0,3,2025-07
18381,4326,205,2025-07-12,Email,Mobile,18,1,0,0,0.0,2,2025-07
18382,514,204,2025-07-12,App Push,Mobile,12,0,0,0,0.0,5,2025-07
18383,283,201,2025-08-29,App Push,Mobile,18,0,0,0,0.0,2,2025-08
18384,4767,205,2025-07-10,Email,Desktop,12,1,0,0,0.0,1,2025-07
18385,2199,205,2025-08-26,Email,Desktop,9,0,0,0,0.0,1,2025-08
18386,4700,203,2025-08-25,App Push,Mobile,9,0,0,0,0.0,7,2025-08
18387,3955,210,2025-07-05,WhatsApp,Mobile,15,0,0,0,0.0,5,2025-07
18388,1625,201,2025-09-28,App Push,Mobile,15,0,0,0,0.0,2,2025-09
18389,180,203,2025-09-14,App Push,Mobile,9,0,0,0,0.0,1,2025-09
18390,2933,203,2025-09-16,App Push,Desktop,12,0,0,0,0.0,1,2025-09
18391,1869,203,2025-09-18,App Push,Mobile,18,0,0,0,0.0,2,2025-09
18392,652,210,2025-09-12,WhatsApp,Desktop,18,0,0,0,0.0,5,2025-09
18393,2020,206,2025-09-30,App Push,Desktop,18,0,0,0,0.0,3,2025-09
18394,60,207,2025-09-18,App Push,Mobile,12,1,1,0,0.0,3,2025-09
18395,2863,203,2025-09-18,App Push,Mobile,12,0,0,0,0.0,3,2025-09
18396,1784,204,2025-08-16,App Push,Mobile,9,0,0,0,0.0,2,2025-08
18397,3768,207,2025-08-04,App Push,Mobile,21,1,0,0,0.0,6,2025-08
18398,1732,210,2025-08-24,WhatsApp,Desktop,9,0,0,0,0.0,4,2025-08
18399,115,208,2025-08-15,WhatsApp,Mobile,18,0,0,0,0.0,3,2025-08
18400,2537,206,2025-08-02,App Push,Mobile,12,1,0,0,0.0,5,2025-08
18401,3873,207,2025-09-23,App Push,Mobile,9,0,0,0,0.0,1,2025-09
18402,4155,210,2025-08-12,WhatsApp,Mobile,18,1,0,0,0.0,2,2025-08
18403,3432,206,2025-08-22,App Push,Mobile,9,0,0,0,0.0,1,2025-08
18404,2804,201,2025-07-11,App Push,Desktop,15,0,0,0,0.0,3,2025-07
18405,2509,202,2025-08-11,WhatsApp,Desktop,18,0,0,0,0.0,4,2025-08
18406,316,210,2025-09-29,WhatsApp,Mobile,12,0,0,0,0.0,3,2025-09
18407,4005,210,2025-07-20,WhatsApp,Mobile,9,0,0,0,0.0,1,2025-07
18408,883,203,2025-07-16,App Push,Mobile,9,0,0,0,0.0,5,2025-07
18409,1919,209,2025-09-26,App Push,Mobile,9,0,0,0,0.0,1,2025-09
18410,671,203,2025-07-05,App Push,Mobile,21,0,0,0,0.0,1,2025-07
18411,3641,201,2025-08-24,App Push,Mobile,15,0,0,0,0.0,3,2025-08
18412,2820,201,2025-07-20,App Push,Mobile,9,0,0,0,0.0,1,2025-07
18413,4704,206,2025-07-26,App Push,Mobile,9,1,0,0,0.0,3,2025-07
18414,2673,208,2025-07-13,WhatsApp,Mobile,9,0,0,0,0.0,3,2025-07
18415,3809,204,2025-09-03,App Push,Desktop,18,1,1,0,0.0,3,2025-09
18416,3206,206,2025-08-01,App Push,Mobile,15,0,0,0,0.0,2,2025-08
18417,21,204,2025-09-26,App Push,Mobile,15,0,0,0,0.0,0,2025-09
18418,3712,209,2025-08-28,App Push,Desktop,9,0,0,0,0.0,3,2025-08
18419,2552,202,2025-07-31,WhatsApp,Mobile,18,0,0,0,0.0,2,2025-07
18420,3219,206,2025-09-19,App Push,Mobile,15,0,0,0,0.0,3,2025-09
18421,4263,202,2025-07-04,WhatsApp,Mobile,9,1,0,0,0.0,2,2025-07
18422,3023,205,2025-09-26,Email,Mobile,12,1,0,0,0.0,1,2025-09
18423,2671,203,2025-07-20,App Push,Mobile,12,0,0,0,0.0,1,2025-07
18424,566,206,2025-08-29,App Push,Desktop,18,0,0,0,0.0,0,2025-08
18425,732,207,2025-08-26,App Push,Mobile,21,0,0,0,0.0,4,2025-08
18426,2604,201,2025-07-18,App Push,Desktop,15,0,0,0,0.0,4,2025-07
18427,746,208,2025-08-15,WhatsApp,Mobile,18,0,0,0,0.0,0,2025-08
18428,1503,203,2025-07-07,App Push,Mobile,18,0,0,0,0.0,5,2025-07
18429,126,205,2025-09-16,Email,Desktop,18,1,0,0,0.0,3,2025-09
18430,4461,203,2025-08-21,App Push,Mobile,12,0,0,0,0.0,5,2025-08
18431,2141,204,2025-08-26,App Push,Desktop,9,0,0,0,0.0,3,2025-08
18432,3472,203,2025-07-29,App Push,Mobile,18,0,0,0,0.0,1,2025-07
18433,3366,202,2025-07-02,WhatsApp,Desktop,18,0,0,0,0.0,2,2025-07
18434,4064,208,2025-07-12,WhatsApp,Mobile,18,0,0,0,0.0,5,2025-07
18435,4459,203,2025-07-30,App Push,Mobile,18,0,0,0,0.0,1,2025-07
18436,1891,209,2025-09-10,App Push,Mobile,15,0,0,0,0.0,0,2025-09
18437,2082,207,2025-07-08,App Push,Mobile,18,0,0,0,0.0,3,2025-07
18438,3881,209,2025-07-12,App Push,Mobile,9,0,0,0,0.0,7,2025-07
18439,4748,205,2025-09-05,Email,Mobile,18,0,0,0,0.0,3,2025-09
18440,1548,201,2025-08-05,App Push,Mobile,15,0,0,0,0.0,3,2025-08
18441,1432,208,2025-09-17,WhatsApp,Desktop,18,0,0,0,0.0,1,2025-09
18442,3216,207,2025-07-05,App Push,Desktop,12,1,1,0,0.0,4,2025-07
18443,4670,201,2025-07-16,App Push,Mobile,21,0,0,0,0.0,3,2025-07
18444,1992,204,2025-07-03,App Push,Desktop,15,0,0,0,0.0,4,2025-07
18445,1406,203,2025-09-02,App Push,Desktop,15,0,0,0,0.0,2,2025-09
18446,1869,208,2025-08-20,WhatsApp,Mobile,15,0,0,0,0.0,1,2025-08
18447,2312,205,2025-07-11,Email,Mobile,9,0,0,0,0.0,7,2025-07
18448,3847,202,2025-08-09,WhatsApp,Mobile,15,1,0,0,0.0,0,2025-08
18449,4910,205,2025-07-30,Email,Mobile,9,1,0,0,0.0,2,2025-07
18450,1158,206,2025-09-20,App Push,Desktop,18,1,0,0,0.0,3,2025-09
18451,3766,210,2025-08-17,WhatsApp,Mobile,21,0,0,0,0.0,4,2025-08
18452,3337,209,2025-09-13,App Push,Mobile,15,0,0,0,0.0,6,2025-09
18453,2598,208,2025-08-12,WhatsApp,Mobile,9,0,0,0,0.0,0,2025-08
18454,954,206,2025-07-16,App Push,Mobile,9,0,0,0,0.0,4,2025-07
18455,1000,203,2025-08-24,App Push,Mobile,12,1,0,0,0.0,0,2025-08
18456,3973,207,2025-08-24,App Push,Desktop,15,1,0,0,0.0,1,2025-08
18457,4980,210,2025-09-06,WhatsApp,Mobile,12,0,0,0,0.0,1,2025-09
18458,1441,201,2025-09-05,App Push,Mobile,18,0,0,0,0.0,1,2025-09
18459,353,209,2025-09-01,App Push,Desktop,18,0,0,0,0.0,6,2025-09
18460,2514,203,2025-07-21,App Push,Mobile,9,0,0,0,0.0,2,2025-07
18461,2438,205,2025-07-10,Email,Mobile,9,1,0,0,0.0,4,2025-07
18462,147,204,2025-07-26,App Push,Mobile,18,0,0,0,0.0,3,2025-07
18463,337,205,2025-09-12,Email,Mobile,21,1,1,0,0.0,4,2025-09
18464,348,206,2025-08-01,App Push,Desktop,12,0,0,0,0.0,3,2025-08
18465,2398,210,2025-08-08,WhatsApp,Mobile,12,1,0,0,0.0,2,2025-08
18466,4638,205,2025-09-15,Email,Mobile,18,0,0,0,0.0,2,2025-09
18467,1971,208,2025-09-01,WhatsApp,Mobile,18,0,0,0,0.0,1,2025-09
18468,4219,203,2025-09-10,App Push,Mobile,18,1,0,0,0.0,6,2025-09
18469,798,203,2025-08-16,App Push,Desktop,9,0,0,0,0.0,4,2025-08
18470,2142,202,2025-08-18,WhatsApp,Mobile,12,1,1,0,0.0,5,2025-08
18471,1222,203,2025-08-03,App Push,Desktop,12,1,0,0,0.0,4,2025-08
18472,213,206,2025-08-14,App Push,Mobile,15,0,0,0,0.0,1,2025-08
18473,1317,203,2025-09-24,App Push,Mobile,15,1,0,0,0.0,0,2025-09
18474,643,209,2025-07-06,App Push,Mobile,9,0,0,0,0.0,3,2025-07
18475,963,201,2025-07-20,App Push,Mobile,21,0,0,0,0.0,5,2025-07
18476,4565,207,2025-07-28,App Push,Mobile,15,0,0,0,0.0,1,2025-07
18477,526,209,2025-09-01,App Push,Mobile,9,0,0,0,0.0,2,2025-09
18478,4266,202,2025-09-29,WhatsApp,Desktop,15,0,0,0,0.0,1,2025-09
18479,2471,205,2025-07-03,Email,Desktop,21,1,0,0,0.0,1,2025-07
18480,2701,207,2025-08-19,App Push,Mobile,15,0,0,0,0.0,3,2025-08
18481,1831,207,2025-08-17,App Push,Mobile,12,0,0,0,0.0,0,2025-08
18482,4642,201,2025-07-02,App Push,Desktop,18,0,0,0,0.0,1,2025-07
18483,2862,204,2025-07-21,App Push,Mobile,9,0,0,0,0.0,3,2025-07
18484,1079,209,2025-07-23,App Push,Desktop,12,0,0,0,0.0,2,2025-07
18485,652,209,2025-09-23,App Push,Mobile,12,0,0,0,0.0,1,2025-09
18486,1290,209,2025-09-16,App Push,Desktop,15,0,0,0,0.0,1,2025-09
18487,3595,201,2025-08-20,App Push,Desktop,18,0,0,0,0.0,3,2025-08
18488,2891,210,2025-08-26,WhatsApp,Mobile,12,0,0,0,0.0,3,2025-08
18489,4363,205,2025-08-31,Email,Mobile,9,1,0,0,0.0,4,2025-08
18490,3404,202,2025-09-07,WhatsApp,Mobile,9,0,0,0,0.0,1,2025-09
18491,4482,206,2025-09-21,App Push,Desktop,12,0,0,0,0.0,2,2025-09
18492,1894,209,2025-08-20,App Push,Mobile,15,1,0,0,0.0,2,2025-08
18493,2051,208,2025-08-28,WhatsApp,Mobile,9,0,0,0,0.0,4,2025-08
18494,664,208,2025-07-31,WhatsApp,Mobile,15,0,0,0,0.0,0,2025-07
18495,1485,201,2025-09-19,App Push,Mobile,12,0,0,0,0.0,2,2025-09
18496,1788,201,2025-08-12,App Push,Mobile,12,0,0,0,0.0,3,2025-08
18497,707,206,2025-09-28,App Push,Mobile,12,0,0,0,0.0,2,2025-09
18498,2036,204,2025-08-20,App Push,Mobile,18,0,0,0,0.0,1,2025-08
18499,4141,208,2025-07-20,WhatsApp,Mobile,12,0,0,0,0.0,2,2025-07
18500,3260,205,2025-09-02,Email,Mobile,18,0,0,0,0.0,2,2025-09
18501,962,208,2025-09-04,WhatsApp,Mobile,15,1,0,0,0.0,9,2025-09
18502,2760,208,2025-08-26,WhatsApp,Mobile,9,1,0,0,0.0,1,2025-08
18503,2932,207,2025-07-06,App Push,Desktop,15,0,0,0,0.0,2,2025-07
18504,3748,204,2025-08-20,App Push,Desktop,12,0,0,0,0.0,3,2025-08
18505,1712,201,2025-07-04,App Push,Mobile,12,1,1,0,0.0,1,2025-07
18506,751,209,2025-08-11,App Push,Desktop,15,0,0,0,0.0,6,2025-08
18507,4718,205,2025-08-31,Email,Desktop,15,1,0,0,0.0,4,2025-08
18508,234,204,2025-07-27,App Push,Mobile,9,1,0,0,0.0,5,2025-07
18509,1739,210,2025-08-27,WhatsApp,Desktop,15,0,0,0,0.0,3,2025-08
18510,2123,201,2025-07-21,App Push,Mobile,18,0,0,0,0.0,2,2025-07
18511,235,201,2025-09-27,App Push,Mobile,18,1,1,0,0.0,2,2025-09
18512,1251,203,2025-09-11,App Push,Mobile,12,1,0,0,0.0,4,2025-09
18513,1725,204,2025-08-30,App Push,Mobile,15,0,0,0,0.0,8,2025-08
18514,332,205,2025-07-09,Email,Mobile,18,0,0,0,0.0,5,2025-07
18515,3238,210,2025-08-05,WhatsApp,Mobile,18,0,0,0,0.0,8,2025-08
18516,3045,208,2025-09-07,WhatsApp,Mobile,15,1,1,1,115.96,0,2025-09
18517,4938,205,2025-07-06,Email,Desktop,15,1,0,0,0.0,1,2025-07
18518,2049,210,2025-08-12,WhatsApp,Mobile,15,0,0,0,0.0,2,2025-08
18519,4905,201,2025-08-10,App Push,Desktop,18,0,0,0,0.0,1,2025-08
18520,502,208,2025-07-04,WhatsApp,Mobile,9,1,0,0,0.0,0,2025-07
18521,3075,209,2025-09-06,App Push,Mobile,12,1,0,0,0.0,2,2025-09
18522,3849,204,2025-07-10,App Push,Mobile,18,0,0,0,0.0,2,2025-07
18523,2265,207,2025-08-18,App Push,Mobile,12,0,0,0,0.0,3,2025-08
18524,361,209,2025-07-09,App Push,Mobile,9,1,0,0,0.0,3,2025-07
18525,1360,207,2025-09-06,App Push,Desktop,18,0,0,0,0.0,3,2025-09
18526,3760,206,2025-09-02,App Push,Mobile,9,0,0,0,0.0,0,2025-09
18527,131,206,2025-08-19,App Push,Desktop,18,1,1,0,0.0,3,2025-08
18528,4413,201,2025-07-02,App Push,Desktop,12,0,0,0,0.0,3,2025-07
18529,4239,210,2025-09-04,WhatsApp,Desktop,21,0,0,0,0.0,0,2025-09
18530,1421,209,2025-09-13,App Push,Mobile,12,0,0,0,0.0,2,2025-09
18531,1027,208,2025-09-13,WhatsApp,Mobile,18,0,0,0,0.0,4,2025-09
18532,1643,209,2025-09-15,App Push,Mobile,15,0,0,0,0.0,4,2025-09
18533,3411,210,2025-09-15,WhatsApp,Mobile,9,0,0,0,0.0,3,2025-09
18534,274,207,2025-09-16,App Push,Mobile,12,1,0,0,0.0,5,2025-09
18535,1066,208,2025-08-08,WhatsApp,Mobile,18,1,0,0,0.0,0,2025-08
18536,4161,201,2025-09-01,App Push,Desktop,9,0,0,0,0.0,1,2025-09
18537,3645,201,2025-07-09,App Push,Mobile,18,0,0,0,0.0,4,2025-07
18538,981,208,2025-09-24,WhatsApp,Mobile,15,0,0,0,0.0,3,2025-09
18539,161,204,2025-08-19,App Push,Mobile,15,1,0,0,0.0,2,2025-08
18540,2926,208,2025-08-17,WhatsApp,Mobile,12,0,0,0,0.0,0,2025-08
18541,90,208,2025-07-21,WhatsApp,Mobile,15,0,0,0,0.0,1,2025-07
18542,3556,209,2025-07-08,App Push,Mobile,9,0,0,0,0.0,5,2025-07
18543,1583,206,2025-09-22,App Push,Mobile,15,0,0,0,0.0,6,2025-09
18544,2498,203,2025-09-22,App Push,Mobile,21,0,0,0,0.0,2,2025-09
18545,1717,207,2025-07-20,App Push,Desktop,21,0,0,0,0.0,2,2025-07
18546,1043,210,2025-07-11,WhatsApp,Mobile,9,1,0,0,0.0,0,2025-07
18547,1849,201,2025-08-25,App Push,Desktop,21,0,0,0,0.0,3,2025-08
18548,875,205,2025-09-18,Email,Desktop,18,1,0,0,0.0,1,2025-09
18549,4801,210,2025-07-21,WhatsApp,Mobile,15,1,0,0,0.0,3,2025-07
18550,4876,208,2025-07-18,WhatsApp,Mobile,12,0,0,0,0.0,3,2025-07
18551,452,207,2025-08-22,App Push,Desktop,12,0,0,0,0.0,2,2025-08
18552,2040,202,2025-08-07,WhatsApp,Mobile,15,0,0,0,0.0,0,2025-08
18553,3624,209,2025-09-20,App Push,Desktop,15,0,0,0,0.0,2,2025-09
18554,3756,201,2025-09-07,App Push,Mobile,9,1,1,0,0.0,7,2025-09
18555,1688,201,2025-09-06,App Push,Desktop,15,0,0,0,0.0,5,2025-09
18556,1333,203,2025-07-17,App Push,Desktop,15,0,0,0,0.0,1,2025-07
18557,133,203,2025-08-13,App Push,Mobile,12,1,0,0,0.0,1,2025-08
18558,4238,205,2025-08-29,Email,Mobile,12,1,0,0,0.0,5,2025-08
18559,2270,202,2025-09-12,WhatsApp,Mobile,15,1,0,0,0.0,0,2025-09
18560,1146,201,2025-08-26,App Push,Mobile,21,0,0,0,0.0,0,2025-08
18561,666,209,2025-07-16,App Push,Mobile,15,0,0,0,0.0,4,2025-07
18562,3805,202,2025-09-02,WhatsApp,Mobile,18,0,0,0,0.0,2,2025-09
18563,3727,207,2025-07-14,App Push,Mobile,18,0,0,0,0.0,1,2025-07
18564,3649,203,2025-07-11,App Push,Mobile,21,0,0,0,0.0,2,2025-07
18565,4675,210,2025-07-04,WhatsApp,Mobile,9,0,0,0,0.0,6,2025-07
18566,2786,206,2025-09-25,App Push,Mobile,18,0,0,0,0.0,2,2025-09
18567,3650,205,2025-08-11,Email,Mobile,21,0,0,0,0.0,0,2025-08
18568,4819,210,2025-09-23,WhatsApp,Mobile,12,1,0,0,0.0,4,2025-09
18569,951,208,2025-07-09,WhatsApp,Desktop,15,0,0,0,0.0,4,2025-07
18570,283,201,2025-09-14,App Push,Desktop,18,1,0,0,0.0,5,2025-09
18571,130,204,2025-07-10,App Push,Mobile,18,1,1,0,0.0,3,2025-07
18572,4610,202,2025-08-16,WhatsApp,Desktop,9,1,0,0,0.0,0,2025-08
18573,145,206,2025-07-18,App Push,Mobile,15,0,0,0,0.0,1,2025-07
18574,1883,204,2025-08-19,App Push,Desktop,12,0,0,0,0.0,4,2025-08
